url,title,src,score,release_date,release_location,release_dates,genre,week_box_value,total_box_value,cast_str
/films/1222959,福尔摩斯小姐：失踪的侯爵,https://p0.pipi.cn/mmdb/d2dad5925372fff0eed23c20c55bf8b9b8ac6.jpg?imageView2/1/w/218/h/300,6.5,"美国,英国", 123分钟,2020-09-23美国上映, 剧情  /  悬疑  /  儿童 , None, None,"哈利·布拉德比尔（导演） / 米莉·波比·布朗（饰：Enola Holmes） / 路易斯·帕特里奇（饰：Viscount Tewksbury） / 山姆·克拉弗林（饰：Mycroft Holmes） / 亨利·卡维尔（饰：Sherlock Holmes） / 哈利·布拉德比尔（导演） / 米莉·波比·布朗（饰：Enola Holmes） / 路易斯·帕特里奇（饰：Viscount Tewksbury） / 山姆·克拉弗林（饰：Mycroft Holmes） / 亨利·卡维尔（饰：Sherlock Holmes） / 海伦娜·伯翰·卡特（饰：Mrs. Holmes） / 阿代尔·阿塔（饰：Lestrade） / 费奥纳·肖（饰：Miss Harrison） / 弗朗西斯·德·拉·图瓦（饰：The Dowager） / 苏珊·沃卡曼（饰：Edith） / 伯恩·戈曼（饰：Linthorn） / 杰伊·辛普森（饰：Conductor） / 乔基姆·斯卡利（饰：(uncredited） / 欧文·阿特拉斯（饰：Young Sherlock Holmes） / 海蒂·莫拉罕（饰：Lady Tewkesbury） / 克莱尔·拉什布鲁克（饰：Mrs. Lane） / 埃莉·哈丁顿（饰：Miss Gregory） / 丽贝卡·汉森（饰：Enola Performance Double） / 艾丽克斯·凯利（饰：Beryl） / 奎因·科普兰（饰：Young Enola Holmes） / 尼尔·贝尔（饰：Police Officer） / 玛丽·罗斯科（饰：Grace Whitting） / Gaby French（饰：Seamstress） / Sonya Seva（饰：Working-class Woman） / 保罗·帕克（饰：Police Inspector） / Tuyen Do（饰：Boarding School Teacher） / Connor Catchpole（饰：Gardener） / 保罗·柯普雷（饰：Station Master） / Gianni Calchetti（饰：Roy） / Dempsey Bovell（饰：Fleet Street Hawker） / 莎拉·弗林德（饰：Tea Shop Assistant） / 戴维·鲍姆伯（饰：Sir Whimbrel） / David Kirkbride（饰：Agitator） / Rebecca Hanssen（饰：Enola Performance Double） / 史蒂夫·桑德斯（饰：Old Working Class Londoner） / Peter Theobalds（饰：London Gent） / 德尔罗伊·阿特金森（饰：Porter） / Philip Scott-Wallace（饰：Newspaper Editor,(as Phillip Wallace)） / Esther Coles（饰：Miss Fox） / Phil Booth（导演） / 吉娜·杰（导演）"
/films/1333226,进击的巨人：编年史,https://p0.pipi.cn/mmdb/d2dad5927a3be1b5355015e9b6595ac645d53.jpg?imageView2/1/w/218/h/300,8.8,日本, 120分钟,2020-07-17日本上映, 动画 , None, None,荒木哲郎（导演） / 梶裕贵 / 石川由依 / 井上麻里奈 / 荒木哲郎（导演） / 梶裕贵 / 石川由依 / 井上麻里奈 / 下野纮 / 小林优 / 三上枝织 / 藤田咲 / 细谷佳正 / 桥诘知久 / 谷山纪章 / 岛村侑 / 津田健次郎 / 朴璐美 / 小野大辅 / 神谷浩史 / 子安武人 / 嶋村侑
/films/1299228,无依之地,https://p0.pipi.cn/mmdb/d2dad5927a30e15bf1e5bc49f44192dea605a.png?imageView2/1/w/218/h/300,8.2,美国, 108分钟,2020-09-26美国上映, 剧情 , None, None,"赵婷（导演） / 弗兰西斯·麦克多蒙德（饰：弗恩 Fern） / 大卫·斯特雷泽恩（饰：戴夫 Dave） / 德里克·贾尼斯 / 盖伊·德福雷斯特（饰：盖伊 Gay） / 赵婷（导演） / 弗兰西斯·麦克多蒙德（饰：弗恩 Fern） / 大卫·斯特雷泽恩（饰：戴夫 Dave） / 德里克·贾尼斯 / 盖伊·德福雷斯特（饰：盖伊 Gay） / 帕特里夏·格里尔（饰：帕蒂 Patty） / 琳达·梅（饰：琳达·梅 Linda） / 安吉拉·雷耶斯（饰：安吉拉 Angela） / 卡尔·休斯（饰：卡尔 Carl） / 道格拉斯·g·苏尔（饰：道格 Doug） / 瑞安·阿基诺（饰：瑞安 Ryan） / 泰·斯特雷泽恩（饰：James） / 卡特·克利福德（饰：Cat） / 彼得·斯皮尔斯（饰：Peter） / 特蕾莎·布坎南（饰：Teresa） / 凯莉·林恩·麦克德莫特·怀尔德（饰：Karie） / 白兰地·威尔伯（饰：Brandy） / 马克西·埃切维里（饰：Makenzie） / 鲍勃·威尔斯（饰：Bob） / 安妮特·威尔斯（饰：Annette） / 雷切尔·班农（饰：Rachel） / 斯旺基（饰：Swankie） / 詹姆斯·卡尔霍恩（饰：South Dakota Extra,(as James Calhoun)） / 沃伦·凯斯（饰：George） / Kevin Hunter（饰：South Dakota Extra） / 坦纳·朗道（饰：South Dakota Extra）"
/films/1367971,汪汪队立大功之喷气机救援,https://p0.pipi.cn/mmdb/d2dad5927a302f57e221f0247b287d0f77c12.jpg?imageView2/1/w/218/h/300,6.8,美国, 56分钟,2020-09-08美国上映, 家庭 , None, None,Charles E. Bastien（导演） / Lilly Bartlam（饰：Skye） / 塞穆尔·法拉奇（饰：Rocky） / 基根·赫德利（饰：Rubble） / Justin Paul Kelly（饰：Chase） / Charles E. Bastien（导演） / Lilly Bartlam（饰：Skye） / 塞穆尔·法拉奇（饰：Rocky） / 基根·赫德利（饰：Rubble） / Justin Paul Kelly（饰：Chase） / Berkley Silverman（饰：Everest） / David López（饰：Tracker）
/films/1336589,馗降：粽邪2,https://p0.pipi.cn/mmdb/d2dad5927a3be11789d23cece827cfd173d59.jpg?imageView2/1/w/218/h/300,6.0,中国台湾, 105分钟,2020-09-02中国台湾上映, 悬疑  /  恐怖 , None, None,廖士涵（导演） / 李康生 / 陈博正 / 雷洪 / 李亚臻 / 廖士涵（导演） / 李康生 / 陈博正 / 雷洪 / 李亚臻 / 邹承恩 / 陈雪甄 / 夏于乔 / 庄益增 / 夏紫薇 / 刘国劭 / 杨庆煌 / 颜正国 / 许安植（饰：Jia-min） / Vera Chen（饰：Yu-lan） / 陈万号
/films/1217576,领袖水准,https://p0.pipi.cn/mmdb/d2dad5925372ff2ff70fafa1ffcd5f9621152.jpg?imageView2/1/w/218/h/300,6.7,美国, 100分钟,2020-02-11美国上映, 动作  /  科幻  /  惊悚 , None, None,乔·卡纳汉（导演） / 梅尔·吉布森 / 安娜贝拉·弗朗西斯·沃丽丝 / 杨紫琼 / 弗兰克·格里罗 / 乔·卡纳汉（导演） / 梅尔·吉布森 / 安娜贝拉·弗朗西斯·沃丽丝 / 杨紫琼 / 弗兰克·格里罗 / 娜奥米·沃茨 / 郑肯 / 威尔·萨索 / 赛琳娜·露（饰：关音） / 马蒂尔德·奥利维耶（饰：Gabrielle） / 泰勒·乔恩·奥尔森 / 斯温·特梅尔 / 希·麦金尼 / 埃里克·艾特巴里 / 昆顿·杰克逊 / 约翰·塞纳迭姆博 / 卡洛斯·阿维尔斯 / 罗布·格隆科夫斯基 / 巴斯特·雷维斯 / 迈克尔·图尔克 / 艾伦·比尔纳 / 乔·奈泽维奇 / 詹姆斯·威廉·巴拉德（饰：Laboratory Security Guard） / 亚当·G·西蒙 / Rashad Evans（饰：演员 Actor/Actress） / 本杰明·韦弗（饰：演员 Actor/Actress） / 罗伯特·廷斯利（饰：Security Guard） / 梅多·威廉姆斯 / MWW Michael Wilkerson（饰：Police Officer） / Adam Simon（饰：Loudmouth） / Armida Lopez（饰：Esmeralda The Chauffeur） / Dane MacWhinnie（饰：Skater） / Jaydyn Gay（饰：Skateboarder） / Athena Akers（饰：BMX Rider） / 艾米丽塔·T·冈萨雷斯（饰：Pedestrian） / Donald K. Overstreet（饰：Pedestrian） / Travis Gomez（饰：Pedro） / Rigan Machado（饰：Cop） / Henry Penzi（饰：Chef Jorge） / Joey Thurmond（饰：Investor） / 肯·迈尔德（饰：Church Pastor） / Brian Avery Galligan（导演） / Sharon Bialy（导演）
/films/641887,女巫,https://p0.pipi.cn/mmdb/d2dad592e7a02f2ff7cbaeb92f82ae723ed1e.jpg?imageView2/1/w/218/h/300,5.4,"美国,墨西哥,英国", 106分钟,2020-10-16英国上映, 喜剧  /  奇幻  /  冒险 , None, None,"吉尔莫·德尔·托罗（导演） / 安妮·海瑟薇（饰：Grand High Witch） / 奥克塔维亚·斯宾瑟 / 斯坦利·图齐 / 吉尔莫·德尔·托罗（导演） / 安妮·海瑟薇（饰：Grand High Witch） / 奥克塔维亚·斯宾瑟 / 斯坦利·图齐 / 克里斯汀·肯诺恩斯（饰：Daisy,Mary,/） / 克里斯·洛克（饰：Older Hero Mouse,） / 查尔斯·爱德华兹（饰：Mr. Jenkins） / 尤吉尼亚·克鲁索（饰：Consuella） / 西蒙·曼勇达（饰：Sous Chef） / 菲利普·斯波 / 安格斯·瑞特 / Angus Wright / Orla O'Rourke / 吉米·斯达 / Jahzir Bruno（饰：Hero Boy） / Vivienne Acheampong（饰：Alice's Mum） / Ken Nwosu（饰：Bellman） / Jon Prophet（饰：Officer Perry） / Eurydice El-Etr（饰：Samantha） / Keiko Hewitt-Teale（饰：Witch） / Debbie Bridge（饰：Scary Smile Witch） / Dempsey Bovell（饰：Jesup） / 布莱恩·博维尔（饰：Reginald） / 约瑟特·西蒙（饰：Zelda） / Ana Maria Maskell（饰：Esmeralda） / Abi Adeyemi（饰：Witch） / Paul Leonard（饰：Luther） / 西里尔·恩里（饰：Chief Doorman） / Glen Carroll（导演） / 维多利亚·伯罗斯（导演）"
/films/1217400,飞奔去月球,https://p0.pipi.cn/mmdb/d2dad5925372ff9235537c18224e02ddf4e13.jpg?imageView2/1/w/218/h/300,8.3,"中国大陆,美国", 97分钟,2020-10-23中国大陆上映, 动画  /  冒险  /  家庭 ,398.0,582.0,格兰·基恩（导演） / 凯西·昂（饰：配音 Voice (配 菲菲)） / 菲莉帕·苏（饰：嫦娥） / 张碧晨（饰：嫦娥（国语配唱）） / 格兰·基恩（导演） / 凯西·昂（饰：配音 Voice (配 菲菲)） / 菲莉帕·苏（饰：嫦娥） / 张碧晨（饰：嫦娥（国语配唱）） / 罗伯特·邱（饰：小庆） / 郑肯（饰：果冻） / 李诞（饰：果冻（国语配音）） / 约翰·赵（饰：爸爸） / 吴珊卓（饰：钟阿姨）
/films/1225758,末日逃生,https://p0.pipi.cn/mmdb/d2dad5925372ff39dd21f0603b17e5cabeded.jpg?imageView2/1/w/218/h/300,8.1,英国, 120分钟,2020-11-20中国大陆上映, 灾难  /  动作  /  剧情 ,2140.0,3425.0,"里克·罗曼·沃夫（导演） / 杰拉德·巴特勒（饰：Jeff） / 莫蕾娜·巴卡林（饰：Allison Garrity） / 约书亚·米克尔（饰：Lucas） / 大卫·丹曼（饰：Ralph） / 里克·罗曼·沃夫（导演） / 杰拉德·巴特勒（饰：Jeff） / 莫蕾娜·巴卡林（饰：Allison Garrity） / 约书亚·米克尔（饰：Lucas） / 大卫·丹曼（饰：Ralph） / 海耶斯·梅居尔（饰：Young Soldier） / 迈克·加萨威（饰：Dr. Byrd） / 加里·威克斯（饰：Ed Pruitt） / 斯科特·格伦（饰：Dale） / 凯特·琼斯（饰：McGhee Tyson Soldier） / 斯科特·波斯勒斯（饰：Kenny） / 肯德里克·克罗斯（饰：FEMA supervisor） / 克莱尔 布朗森（饰：Debra Jones） / 克米特·罗里森（饰：Old Man with a Gun） / 安德鲁·巴切勒（饰：Colin） / 阿·米切尔（饰：Ben） / 布兰登·奎因（饰：Male Passenger C-17） / 里克·帕斯夸隆 / 詹姆斯·罗根 / Erin Fasano / 帕蒂·舍尔哈斯 / 特雷西·邦纳 / 库尔特·岳 / 兰达尔·阿切尔 / 亚当·克罗南 / 阿兰·皮特鲁塞泽维斯基 / 梅林·邓盖 / 霍普·戴维斯 / Leeann Tweeden / 霍特·麦克卡兰尼 / 罗杰·戴尔·弗洛伊德 / Ruty Rutenberg（饰：Additional Voices） / Chip Carriere（饰：Male Driver） / Keegan Boos（饰：Military Escort,(as Keegan G. Boos)） / 小托马斯·罗萨莱斯（饰：Hispanic Driver,(as Tommy Rosales)） / Suehyla El-Attar（饰：Rebecca,(as Suehyla El-Attar)） / Carlos Lopez（饰：Xavier） / Susan Williams（饰：Passenger,(as Susan Williams)） / 迈克·西尼尔（饰：Staff Sergeant Ruiz） / Spencer Garret（饰：Security Forces Airman） / 杰伊·阿莫尔（饰：Blue-Collar Man） / Rose Bianco（饰：Matriarch） / Marc Gowan（饰：Paul） / Kelly Finley / Keegan Boos（导演） / 玛丽·韦尔涅（导演）"
/films/1242224,气·球,https://p0.pipi.cn/mmdb/d2dad5925370fa9257cf3e5f37cad1239a899.jpg?imageView2/1/w/218/h/300,8.5,中国大陆, 102分钟,2020-11-20中国大陆上映, 剧情 ,358.0,671.0,万玛才旦（导演） / 索朗旺姆（饰：卓嘎） / 金巴（饰：达杰） / 杨秀措（饰：卓玛） / 西德尼玛（饰：出演） / 万玛才旦（导演） / 索朗旺姆（饰：卓嘎） / 金巴（饰：达杰） / 杨秀措（饰：卓玛） / 西德尼玛（饰：出演） / 周拉多杰（饰：Second son） / 扎西（导演）
/films/1368783,达娜的恐龙世界大电影,https://p0.pipi.cn/mmdb/d2dad5927a302ff0ee16bd6c2001132ff90b5.jpg?imageView2/1/w/218/h/300,5.9,"加拿大,美国", 85分钟,2020-09-04美国上映, 家庭  /  冒险 , None, None,莎拉·乔德利 / 尼古拉·科雷亚·达姆得 / 比尔·考布斯 / 米莉·戴维斯 / 杰森·斯佩瓦克 / 莎拉·乔德利 / 尼古拉·科雷亚·达姆得 / 比尔·考布斯 / 米莉·戴维斯 / 杰森·斯佩瓦克 / Michela Luci（饰：Dana Jain） / Ayesha Mansur（饰：Ayesha Alvarez） / Sonia Dhillon Tully（饰：Duriya Prasad） / Trek Buccino（饰：Trek Henderson） / Richie Lawrence（饰：Jadiel Purnell）
/films/1336188,贾斯珀购物中心,https://p0.pipi.cn/mmdb/d2dad5927a3be107ac395b6a32cf757b0737b.jpg?imageView2/1/w/218/h/300,7.3,美国, 85分钟,2020-01-24美国上映, 纪录片 , None, None,布雷特·惠特科姆（导演） / 布雷特·惠特科姆（导演）
/films/1229887,命运/冠位指定 神圣圆桌领域卡美洛 前篇,https://p0.pipi.cn/mmdb/d2dad5925370fa51ba57e235a3843cc3eec7f.jpg?imageView2/1/w/218/h/300,5.9,日本, 90分钟,2020-12-05日本上映, 动作  /  动画  /  冒险 , None, None,"宫野真守 / 岛崎信长 / 高桥李依 / 川澄绫子 / 水岛大宙 / 宫野真守 / 岛崎信长 / 高桥李依 / 川澄绫子 / 水岛大宙 / 泽城美雪 / 置鲇龙太郎 / 内山昂辉 / 安元洋贵 / 子安武人 / 田中美海 / 小松未可子 / 鹤冈聪 / 稻田彻 / 千本木彩花 / 铃村健一 / 罗比·戴蒙德（饰：Merlin,） / 坂本真绫 / 远藤绫（饰：Morgan Le Fay,）"
/films/1284572,1/2的魔法,https://p0.pipi.cn/mmdb/d2dad592537e7a9235af33218ede21415944b.jpg?imageView2/1/w/218/h/300,9.0,美国, 102分钟,2020-08-19中国大陆上映, 喜剧  /  动画  /  奇幻  /  冒险 ,1805.0,7086.0,丹·斯坎伦（导演） / 汤姆·赫兰德（饰：伊恩·莱特佛特 Ian Lightfoot） / 克里斯·帕拉特（饰：巴利·莱特佛特 Barley Lightfoot） / 茱莉亚·路易斯-德瑞弗斯（饰：拉瑞尔·莱特佛特 Ian and Barley's mom） / 奥克塔维亚·斯宾瑟（饰：独角兽警官 Manticore） / 丹·斯坎伦（导演） / 汤姆·赫兰德（饰：伊恩·莱特佛特 Ian Lightfoot） / 克里斯·帕拉特（饰：巴利·莱特佛特 Barley Lightfoot） / 茱莉亚·路易斯-德瑞弗斯（饰：拉瑞尔·莱特佛特 Ian and Barley's mom） / 奥克塔维亚·斯宾瑟（饰：独角兽警官 Manticore） / 艾德文·瑞丁（饰：配音） / 梅尔·罗德里格斯（饰：配音 Voice (配 Officer Colt Bronco)） / 凯尔·柏海莫（饰：配音 Voice (配 Wilden Lightfoot)） / 丽娜·维特（饰：配音 Voice (配 Officer Spector)） / 黄阿丽（饰：配音 Voice (配 Officer Gore)） / 格蕾·德丽斯勒（饰：配音 Voice (配 Dewdrop)） / 崔茜·尤玛（饰：配音 Voice (配 Grecklin)） / 维尔摩·瓦尔德拉玛（饰：配音 Voice (配 Gaxton)） / 乔治·普萨拉（饰：配音 Voice (配 Officer Avel)） / 约翰·拉岑贝格（饰：配音 Voice (配 Construction Worker Fenwick)） / 张若昀（饰：巴利 Barley Lightfoot） / 郭麒麟（饰：伊恩 Ian Lightfoot） / 特丽·道格拉斯（导演）
/films/508122,所有明亮的地方,https://p0.pipi.cn/mmdb/d2dad59206d7e1537c02ff09f32b3e04d38a9.jpg?imageView2/1/w/218/h/300,6.7,美国, 107分钟,2020-02-28美国上映, 爱情  /  剧情 , None, None,"米盖尔·阿尔特塔（导演） / 艾丽·范宁（饰：Violet Markey） / 贾斯蒂斯·史密斯（饰：Theodore Finch） / 科甘-迈克尔·凯（饰：Embry） / 米盖尔·阿尔特塔（导演） / 艾丽·范宁（饰：Violet Markey） / 贾斯蒂斯·史密斯（饰：Theodore Finch） / 科甘-迈克尔·凯（饰：Embry） / 亚历桑德拉·希普（饰：Kate） / 维吉尼亚·加德纳（饰：Amanda） / 卢克·威尔逊（饰：James） / 妮可·福斯特（饰：Demi） / 费利克斯·马拉德（饰：Roamer） / 拉马尔·约翰逊（饰：Charlie） / 王明 / 凯莉·奥哈拉（饰：Sheryl） / 马塞拉·伦茨·波普（饰：ADR Voice,） / Chris Grace（饰：Hudson） / 蒂芙尼·利特勒·坎菲尔德（导演）"
/films/342485,抵达之谜,https://p0.pipi.cn/mmdb/d2dad5927e10faf2aa9ab42165b337ca1e592.jpg?imageView2/1/w/218/h/300,7.0,中国大陆, 114分钟,2020-07-31中国大陆上映, 剧情  /  爱情  /  青春 ,2117.0,2540.0,宋文（导演） / 李现（饰：赵小龙） / 顾璇（饰：冬冬） / 董博睿（饰：方圆） / 林晓凡（饰：大四） / 宋文（导演） / 李现（饰：赵小龙） / 顾璇（饰：冬冬） / 董博睿（饰：方圆） / 林晓凡（饰：大四） / 刘韦伯（饰：三皮） / 李宗雷（饰：武义） / 张绮烟（饰：刘晓美） / 郭明翰（饰：武忠）
/films/1368394,保家卫国——抗美援朝光影纪实,https://p0.pipi.cn/mmdb/d2dad5927a302f300bb12db9c22dc9f5fe23e.jpg?imageView2/1/w/218/h/300,9.5,中国大陆, 82分钟,2020-10-25中国大陆上映, 纪录片 ,2.0,1942.0,郝蕴（导演） / 张涵予（饰：解说） / 盛玉增（饰：自己） / 李永杰（饰：自己） / 王忠礼（饰：自己） / 郝蕴（导演） / 张涵予（饰：解说） / 盛玉增（饰：自己） / 李永杰（饰：自己） / 王忠礼（饰：自己） / 王瑜本（饰：自己） / 李德润（饰：自己） / 杨中耀（饰：自己）
/films/1241759,狩猎,https://p0.pipi.cn/mmdb/25bfd68d5bf9232ff7b12d153360896ff94ff.jpg?imageView2/1/w/218/h/300,6.8,美国, 90分钟,2020-03-13美国上映, 动作  /  惊悚  /  恐怖 , None, None,"克雷格·卓贝（导演） / 贝蒂·吉尔平（饰：Crystal） / 希拉里·斯万克（饰：Athena） / 艾玛·罗伯茨（饰：Yoga Pants） / 贾斯汀·哈特雷（饰：Trucker） / 克雷格·卓贝（导演） / 贝蒂·吉尔平（饰：Crystal） / 希拉里·斯万克（饰：Athena） / 艾玛·罗伯茨（饰：Yoga Pants） / 贾斯汀·哈特雷（饰：Trucker） / 伊克·巴里霍尔兹（饰：Staten Island） / 格伦·豪尔顿（饰：Richard） / 埃米·马迪根（饰：Ma） / 麦肯·布莱尔（饰：Envoy） / 特瑞·沃波（饰：Liberty） / 斯蒂芬·考特尔（饰：Doctor Ted） / 韦恩·杜瓦尔（饰：Don） / J.C.麦肯泽（饰：Paul） / 里德·伯尼（饰：Pop） / 汉斯·马雷罗（饰：Refugee #3） / 胡安·贾斯帕（饰：Refugee） / 汉娜·艾琳（饰：Kelly） / 吉姆·克洛克（饰：Captain O'Hara） / 西尔维娅·格雷丝·克里姆（饰：Freckles） / 迪恩·J·韦斯特（饰：Martin） / 内德·尤瑟夫（饰：Bearded Refugee） / 伊桑·苏普利 / 马丁·威廉·哈里斯（饰：Agent In Charge） / 文斯·皮萨尼（饰：Peter） / 克里斯托弗·贝瑞（饰：Target,(as Chris Berry)） / Kate Nowlin（饰：Big Red） / Steve Mokate（饰：Sgt. Dale） / Jason Kirkpatrick（饰：Rannnndeeee） / Hannah Culwell（饰：Flight Attendant,Not Stewardess,Kelly,/  /） / 乌斯曼·阿里（饰：Crisis Mike） / Ariel Eliaz（饰：Dino,(as Aril Eliaz)） / 杰夫·布洛克顿（饰：Border Agent） / 斯特吉尔·辛普森（饰：Vanilla Nice） / Walker Babington（饰：Bandana Man） / 亚历山大·巴巴拉（饰：Bojan） / Lucy Golden（饰：Refugee） / 拉斯·P·温特（导演） / 莎拉·多梅耶·林多（导演）"
/films/1215300,假面饭店,https://p0.pipi.cn/mmdb/d2dad592537923d23caf33771f83fdfdfb425.jpg?imageView2/1/w/218/h/300,7.9,日本, 133分钟,2020-09-04中国大陆上映, 剧情  /  悬疑 ,971.0,1704.0,铃木雅之（导演） / 木村拓哉（饰：新田浩介） / 长泽雅美（饰：山岸尚美） / 高岛政宏（饰：古桥） / 胜地谅（饰：打扮成女装的男人） / 铃木雅之（导演） / 木村拓哉（饰：新田浩介） / 长泽雅美（饰：山岸尚美） / 高岛政宏（饰：古桥） / 胜地谅（饰：打扮成女装的男人） / 宇梶刚士（饰：馆林） / 前田敦子（饰：高山佳子） / 笹野高史（饰：大野浩一） / 筱井英介 / 鹤见辰吾（饰：田仓） / 菜菜绪（饰：安野绘里子） / 生濑胜久（饰：栗原健治） / 渡部笃郎（饰：稲垣） / 东根作寿英（饰：久我） / 梶原善（饰：本宫） / 石桥凌（饰：藤木） / 田口浩正（饰：政治评论家） / 石川恋（饰：川本） / 松隆子（饰：片桐瑶子 / 长仓麻贵） / 泉泽祐希（饰：关根） / 桥本爱实（饰：森川宽子） / 水间论 / 山本启之（饰：ドアマン） / 小日向文世（饰：能势） / 滨田岳（饰：绫部贵彦） / Nozomi de Lencquesaing（饰：Randolph）
